ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK385,GROUP4TH16.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK382,GROUP4TH13.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK383,GROUP4TH14.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK380,GROUP4TH11.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK381,GROUP4TH12.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK399,GROUP5TH12.TEXT,0.01938,0.5,0.03731,1
ROUGE-1+StopWordRemoval,TASK397,GROUP5TH10.TEXT,0.02326,0.25,0.04255,1
ROUGE-1+StopWordRemoval,TASK398,GROUP5TH11.TEXT,0.04264,0.5,0.07857,1
ROUGE-1+StopWordRemoval,TASK395,GROUP5TH8.TEXT,0.06977,0.26866,0.11077,1
ROUGE-1+StopWordRemoval,TASK396,GROUP5TH9.TEXT,0.05426,0.38889,0.09524,1
ROUGE-1+StopWordRemoval,TASK393,GROUP5TH6.TEXT,0.07364,0.30159,0.11838,1
ROUGE-1+StopWordRemoval,TASK394,GROUP5TH7.TEXT,0.05426,0.38889,0.09524,1
ROUGE-1+StopWordRemoval,TASK391,GROUP5TH4.TEXT,0.06202,0.19753,0.0944,1
ROUGE-1+StopWordRemoval,TASK392,GROUP5TH5.TEXT,0.07752,0.27397,0.12085,1
ROUGE-1+StopWordRemoval,TASK390,GROUP5TH3.TEXT,0.10465,0.21774,0.14136,1
ROUGE-1+StopWordRemoval,TASK368,GROUP3TH98.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK369,GROUP3TH99.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK366,GROUP3TH96.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK367,GROUP3TH97.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK364,GROUP3TH94.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK365,GROUP3TH95.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK362,GROUP3TH92.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK363,GROUP3TH93.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK360,GROUP3TH90.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK361,GROUP3TH91.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK379,GROUP4TH10.TEXT,0.10078,0.44828,0.16456,1
ROUGE-1+StopWordRemoval,TASK377,GROUP4TH8.TEXT,0.12791,0.45205,0.1994,1
ROUGE-1+StopWordRemoval,TASK378,GROUP4TH9.TEXT,0.10465,0.46552,0.17089,1
ROUGE-1+StopWordRemoval,TASK375,GROUP4TH6.TEXT,0.13566,0.31532,0.1897,1
ROUGE-1+StopWordRemoval,TASK376,GROUP4TH7.TEXT,0.13566,0.42683,0.20588,1
ROUGE-1+StopWordRemoval,TASK373,GROUP4TH4.TEXT,0.16279,0.23204,0.19134,1
