,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
71,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
72,0.01163,0.0,,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
73,0.01163,0.0,,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
74,0.01163,0.0,,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
75,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
76,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
77,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
78,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.02927,0.0,0.02308,0.0
79,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
80,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
81,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
82,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
83,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
84,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
85,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
86,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.04213,0.00928,0.02927,0.0,0.02308,0.0
87,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
88,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
89,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
90,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
91,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
92,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
93,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
94,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
95,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
96,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
97,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
98,0.01163,0.0,,0.01163,,,,0.00232,0.0,0.00233,0.01053,,0.0,0.01685,0.00928,0.02927,0.0,0.02308,0.0
