ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK740,GROUP9TH69.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK741,GROUP9TH70.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK759,GROUP9TH88.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK757,GROUP9TH86.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK758,GROUP9TH87.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK755,GROUP9TH84.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK756,GROUP9TH85.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK753,GROUP9TH82.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK754,GROUP9TH83.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK751,GROUP9TH80.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK752,GROUP9TH81.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK750,GROUP9TH79.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK728,GROUP9TH57.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK729,GROUP9TH58.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK726,GROUP9TH55.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK727,GROUP9TH56.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK724,GROUP9TH53.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK725,GROUP9TH54.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK722,GROUP9TH51.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK723,GROUP9TH52.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK720,GROUP9TH49.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK721,GROUP9TH50.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK739,GROUP9TH68.TXT,0.00233,0.01538,0.00404,1
